name,id,iso,population_size,vaccine_hesitant,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
"Tanzania, United Republic of",176,TZ,58005461,0.9501,0.034625,0.033687,0.032814,0.031996,0.031141,0.030478,0.029826,0.029178,0.028526,0.027878,0.027243,0.026536,0.025719,0.024831,0.02396,0.023105,0.022236,0.021355,0.02048,0.019619,0.018755,0.018023,0.017488,0.017085,0.016686,0.016317,0.015917,0.015442,0.014924,0.014437,0.013967,0.013502,0.013043,0.01259,0.012142,0.011698,0.011268,0.010859,0.010465,0.010077,0.009697,0.009314,0.008922,0.008526,0.008141,0.007764,0.007399,0.00705,0.006716,0.006389,0.006071,0.005766,0.005472,0.00519,0.004918,0.004654,0.004404,0.004169,0.003946,0.003733,0.003529,0.003328,0.003125,0.002923,0.00273,0.002542,0.002371,0.002224,0.002093,0.001967,0.001848,0.00172,0.001573,0.001416,0.001268,0.001124,0.000991,0.000872,0.000765,0.000662,0.000565,0.000477,0.000397,0.000326,0.000262,0.000204,0.000155,0.000117,8.70E-05,5.90E-05,4.00E-05,3.00E-05,2.00E-05,1.20E-05,6.00E-06,4.00E-06,3.00E-06,2.00E-06,1.00E-06,0,0
Thailand,177,TH,69625581,0.2771,0.010205,0.010346,0.010487,0.010629,0.010725,0.010887,0.011047,0.011205,0.011362,0.01152,0.011685,0.011838,0.011973,0.012099,0.012223,0.012328,0.012499,0.012775,0.013108,0.013413,0.013709,0.013927,0.014025,0.014033,0.014047,0.014075,0.013993,0.013756,0.013434,0.013128,0.012807,0.012636,0.012705,0.012938,0.01316,0.013392,0.01367,0.013987,0.014328,0.014681,0.015047,0.015365,0.015602,0.015779,0.015942,0.016076,0.016187,0.016281,0.016346,0.016372,0.016369,0.016276,0.016064,0.015765,0.015433,0.015053,0.014678,0.014341,0.014011,0.013643,0.013261,0.012786,0.01218,0.011489,0.010801,0.010104,0.009437,0.008831,0.008271,0.00771,0.007154,0.006644,0.006194,0.00579,0.005402,0.005028,0.004686,0.004376,0.004089,0.003819,0.003571,0.003302,0.00299,0.002656,0.002342,0.002039,0.001761,0.00152,0.001309,0.001091,0.000919,0.000781,0.000621,0.00044,0.000312,0.000251,0.000203,0.000151,9.40E-05,6.00E-05,0.000114
Timor-Leste,178,TL,1293120,0.5534,0.030012,0.028096,0.026569,0.025393,0.024545,0.024042,0.023726,0.023564,0.023528,0.023586,0.023712,0.023862,0.023995,0.02409,0.024201,0.024363,0.024216,0.023603,0.02269,0.021783,0.020794,0.019996,0.019546,0.019302,0.018982,0.018664,0.018179,0.017419,0.016488,0.015585,0.014661,0.01383,0.013166,0.012605,0.012051,0.011571,0.010945,0.01007,0.009081,0.008162,0.00721,0.006688,0.006818,0.00736,0.007865,0.008436,0.008772,0.008683,0.008319,0.008022,0.007724,0.007446,0.007231,0.00705,0.006828,0.006586,0.006322,0.006027,0.005709,0.005399,0.005101,0.004775,0.004409,0.004029,0.003658,0.00327,0.003007,0.002932,0.002975,0.003006,0.003062,0.003028,0.002838,0.002552,0.002291,0.002032,0.001795,0.001604,0.001443,0.001278,0.001114,0.000957,0.000806,0.000662,0.00053,0.000405,0.000304,0.000234,0.000188,0.000145,0.000118,9.40E-05,7.00E-05,4.40E-05,2.60E-05,1.90E-05,1.50E-05,1.10E-05,5.00E-06,2.00E-06,2.00E-06
Togo,179,TG,8082359,0.8163,0.030892,0.030315,0.029771,0.029256,0.028743,0.028298,0.027853,0.027403,0.026942,0.026474,0.026003,0.025474,0.024861,0.024187,0.023514,0.022839,0.022131,0.021385,0.020619,0.019863,0.019114,0.01841,0.017774,0.017196,0.01663,0.016072,0.015599,0.015239,0.014954,0.014679,0.014424,0.014146,0.013818,0.013455,0.013105,0.012762,0.012397,0.012001,0.011585,0.011167,0.010747,0.010322,0.009896,0.009469,0.009044,0.008622,0.008211,0.007814,0.00743,0.007054,0.006687,0.006341,0.006023,0.005727,0.005441,0.005167,0.004903,0.00465,0.004405,0.004171,0.003946,0.003731,0.003523,0.003324,0.00313,0.002944,0.00276,0.002577,0.002394,0.002218,0.002048,0.00188,0.001711,0.001543,0.001383,0.001229,0.001082,0.000943,0.000812,0.000689,0.000573,0.00047,0.000384,0.000311,0.000246,0.000188,0.00014,0.000104,7.60E-05,5.30E-05,3.80E-05,2.80E-05,1.90E-05,1.10E-05,6.00E-06,4.00E-06,3.00E-06,2.00E-06,1.00E-06,0,0
Tonga,180,TO,104497,0.327,0.022958,0.023216,0.023427,0.02357,0.023962,0.023905,0.023828,0.023733,0.023627,0.023484,0.023312,0.023139,0.023005,0.022871,0.02269,0.022479,0.022154,0.021647,0.021015,0.020374,0.019713,0.018957,0.018068,0.017111,0.016163,0.015225,0.014383,0.013694,0.01313,0.012565,0.012,0.011656,0.011579,0.011685,0.011809,0.011991,0.01201,0.011732,0.011292,0.0109,0.010507,0.010192,0.01,0.009885,0.009751,0.009589,0.009503,0.009503,0.00956,0.009608,0.009675,0.009579,0.009254,0.008775,0.008306,0.007828,0.007378,0.007015,0.006699,0.006373,0.006029,0.005723,0.005464,0.005263,0.005053,0.004861,0.004651,0.004373,0.004077,0.00379,0.003512,0.003254,0.003053,0.002871,0.002699,0.002526,0.002364,0.002201,0.002038,0.001885,0.001742,0.001589,0.001407,0.001225,0.001043,0.000861,0.000718,0.000593,0.000498,0.000411,0.000335,0.000278,0.000211,0.000144,7.70E-05,5.70E-05,3.80E-05,2.90E-05,1.90E-05,0,0
Trinidad and Tobago,181,TT,1394969,0.4937,0.012248,0.012663,0.013016,0.013309,0.01349,0.013697,0.013848,0.013947,0.013995,0.014004,0.013987,0.0139,0.013728,0.013502,0.013279,0.013066,0.012849,0.012638,0.01245,0.012291,0.012149,0.012149,0.012349,0.012696,0.013057,0.013433,0.0139,0.014474,0.01511,0.015717,0.016284,0.01683,0.017349,0.0178,0.018208,0.018631,0.018642,0.018046,0.017065,0.016096,0.015045,0.014219,0.013804,0.013656,0.013458,0.013293,0.013078,0.012747,0.012371,0.012035,0.011663,0.011572,0.011911,0.012497,0.013033,0.013614,0.013848,0.013522,0.012831,0.012181,0.011488,0.01087,0.010425,0.010085,0.009683,0.009259,0.008818,0.008347,0.00786,0.007382,0.006905,0.00645,0.006029,0.005632,0.00524,0.00486,0.004472,0.004065,0.003652,0.003257,0.002877,0.002524,0.002208,0.001924,0.001655,0.0014,0.001179,0.000999,0.00085,0.000709,0.000605,0.000515,0.000412,0.000297,0.000215,0.000176,0.000144,0.000107,6.40E-05,3.60E-05,5.90E-05
Tunisia,182,TN,11694721,0.4677,0.016271,0.017108,0.017644,0.017914,0.018219,0.017875,0.017422,0.016888,0.016303,0.015667,0.014982,0.014417,0.014058,0.01385,0.013643,0.01346,0.013369,0.013386,0.01349,0.013624,0.013783,0.014004,0.014295,0.014626,0.014973,0.015357,0.015633,0.015732,0.015722,0.015708,0.01563,0.015695,0.016004,0.016437,0.016802,0.017174,0.01726,0.016907,0.016266,0.015654,0.015022,0.014425,0.013925,0.013502,0.013048,0.012559,0.012231,0.012143,0.012208,0.012258,0.012327,0.012322,0.012184,0.011951,0.011733,0.011517,0.011246,0.010907,0.01052,0.01011,0.009665,0.009252,0.008906,0.008592,0.008262,0.00795,0.007518,0.006899,0.006173,0.005476,0.004768,0.004202,0.003864,0.003679,0.003482,0.003303,0.003131,0.002944,0.00275,0.002582,0.002436,0.002271,0.002071,0.00185,0.001642,0.001444,0.001245,0.001044,0.000846,0.000631,0.000448,0.000352,0.000267,0.000189,0.000138,0.000114,9.10E-05,6.50E-05,3.40E-05,1.70E-05,2.00E-05
Turkey,183,TR,83429607,0.3766,0.015388,0.015736,0.016006,0.016208,0.016465,0.016475,0.016458,0.016421,0.016371,0.016303,0.016213,0.016162,0.01618,0.016241,0.016283,0.016315,0.016342,0.016362,0.016369,0.016376,0.016395,0.016336,0.016157,0.015908,0.015669,0.015415,0.015243,0.015206,0.015255,0.015286,0.01531,0.01534,0.015368,0.015388,0.015405,0.01542,0.015379,0.015254,0.015068,0.014873,0.014659,0.014428,0.014185,0.013928,0.013655,0.013371,0.013068,0.012744,0.012406,0.012062,0.011706,0.011376,0.011088,0.010826,0.010555,0.010286,0.009998,0.009679,0.00934,0.009003,0.008661,0.008325,0.008,0.007681,0.007359,0.007043,0.006702,0.006322,0.00592,0.005528,0.005135,0.004778,0.004476,0.004213,0.003951,0.003698,0.003449,0.003197,0.002948,0.002709,0.00248,0.002258,0.002042,0.001833,0.001634,0.001448,0.001258,0.001058,0.000857,0.000643,0.000469,0.000374,0.000279,0.000183,0.000117,8.90E-05,7.00E-05,4.90E-05,2.50E-05,1.20E-05,1.40E-05
Turkmenistan,184,TM,5942094,0.4759,0.020512,0.022068,0.023074,0.023593,0.024451,0.023703,0.022786,0.021755,0.020661,0.01948,0.018186,0.017218,0.016783,0.0167,0.01661,0.016616,0.016519,0.016194,0.015768,0.015431,0.015072,0.015089,0.015675,0.016603,0.017461,0.018346,0.018932,0.019019,0.018759,0.018531,0.018295,0.017899,0.017318,0.016618,0.015879,0.015069,0.014405,0.013996,0.013749,0.013469,0.013203,0.012885,0.012462,0.011984,0.01154,0.011105,0.010734,0.010459,0.010249,0.010034,0.00982,0.009621,0.009432,0.009245,0.009056,0.008867,0.008638,0.008351,0.008018,0.007679,0.007332,0.006946,0.00651,0.006041,0.005572,0.005104,0.004627,0.004143,0.003664,0.0032,0.002751,0.002356,0.002036,0.001779,0.001536,0.0013,0.001153,0.001125,0.001173,0.001231,0.00132,0.001331,0.001203,0.00099,0.000802,0.000615,0.000466,0.000384,0.000345,0.000297,0.000262,0.000222,0.000172,0.000114,7.00E-05,5.00E-05,4.00E-05,2.80E-05,1.60E-05,8.00E-06,1.20E-05
Uganda,185,UG,44269587,0.7851,0.035971,0.03538,0.034757,0.034102,0.033397,0.032679,0.031937,0.031175,0.030395,0.029598,0.028788,0.027964,0.027129,0.026286,0.02544,0.024597,0.023745,0.022882,0.022018,0.021163,0.020313,0.019505,0.018758,0.018057,0.017365,0.016692,0.016028,0.015367,0.014714,0.014083,0.013471,0.012877,0.012302,0.011746,0.011207,0.010685,0.010185,0.00971,0.009257,0.008821,0.008403,0.008,0.007607,0.007229,0.006866,0.006515,0.00619,0.005896,0.005626,0.005366,0.00512,0.004869,0.004603,0.00433,0.00407,0.00382,0.003583,0.003364,0.00316,0.002962,0.00277,0.002594,0.002436,0.002292,0.002154,0.002026,0.001895,0.001755,0.001613,0.001478,0.001347,0.001226,0.001116,0.001014,0.000917,0.000826,0.000736,0.000643,0.000551,0.000465,0.000383,0.000315,0.000264,0.000226,0.000191,0.000162,0.000135,0.000107,7.90E-05,5.30E-05,3.40E-05,2.50E-05,1.70E-05,1.00E-05,6.00E-06,4.00E-06,3.00E-06,2.00E-06,1.00E-06,0,0
Ukraine,186,UA,43993643,0.6514,0.008634,0.009453,0.010116,0.010634,0.010806,0.011149,0.01137,0.011481,0.011489,0.01143,0.011337,0.011096,0.010665,0.010129,0.009608,0.009071,0.008727,0.008691,0.008877,0.009077,0.009325,0.009665,0.010097,0.010609,0.011151,0.011689,0.012365,0.013229,0.014185,0.015103,0.016031,0.016689,0.016932,0.016886,0.016834,0.016733,0.016569,0.016366,0.01613,0.015837,0.015492,0.015177,0.014932,0.01473,0.014525,0.014351,0.014114,0.013771,0.013385,0.013025,0.012632,0.012499,0.012767,0.013277,0.013749,0.014252,0.014556,0.014521,0.01426,0.014011,0.01371,0.013451,0.013299,0.013188,0.013014,0.012834,0.012436,0.011717,0.010796,0.009906,0.009014,0.008207,0.007554,0.007026,0.006469,0.005853,0.005515,0.005589,0.005899,0.006192,0.006579,0.006552,0.005852,0.004738,0.00371,0.002642,0.001848,0.001524,0.001504,0.001495,0.001435,0.001285,0.001021,0.000665,0.000391,0.000276,0.000218,0.000151,7.70E-05,3.70E-05,4.30E-05
United Arab Emirates (the),187,AE,9770526,0.0348,0.009549,0.010055,0.010411,0.010629,0.010656,0.010645,0.010552,0.01039,0.01017,0.009948,0.009779,0.00946,0.008918,0.008294,0.007811,0.007436,0.007409,0.007876,0.008755,0.009725,0.010738,0.012365,0.014825,0.017815,0.020728,0.023578,0.026353,0.028948,0.031285,0.033484,0.035638,0.036713,0.036241,0.034699,0.033079,0.031243,0.029341,0.02757,0.025883,0.024008,0.021961,0.020252,0.019097,0.018299,0.017473,0.016726,0.015822,0.014613,0.013241,0.011966,0.010704,0.009686,0.009044,0.008646,0.008237,0.00788,0.007418,0.006749,0.005957,0.005238,0.004567,0.003905,0.003257,0.00264,0.00205,0.001469,0.001048,0.000857,0.000824,0.000803,0.000825,0.000821,0.000743,0.000624,0.000542,0.000484,0.000425,0.000361,0.000297,0.000239,0.000183,0.000142,0.000121,0.000114,0.000109,0.000109,0.000103,8.80E-05,6.60E-05,4.50E-05,2.90E-05,2.10E-05,1.60E-05,1.30E-05,1.20E-05,1.00E-05,9.00E-06,6.00E-06,3.00E-06,2.00E-06,3.00E-06
United Kingdom of Great Britain and Northern Ireland (the),188,GB,67530161,0.2729,0.011023,0.011482,0.011828,0.012072,0.012103,0.012214,0.012254,0.012235,0.012163,0.012059,0.011941,0.011768,0.011532,0.011269,0.011015,0.010744,0.010633,0.010767,0.011064,0.011354,0.011663,0.011964,0.012225,0.012457,0.012705,0.012954,0.013183,0.013385,0.013557,0.013711,0.013851,0.013929,0.013926,0.013862,0.013789,0.013707,0.013584,0.013412,0.013212,0.013017,0.012823,0.012675,0.012599,0.012582,0.012563,0.012533,0.012604,0.012819,0.013119,0.013399,0.013675,0.013871,0.013934,0.013896,0.013851,0.013799,0.013632,0.013312,0.012889,0.012464,0.012029,0.011608,0.011226,0.010883,0.010518,0.010099,0.009872,0.009939,0.010171,0.01037,0.010608,0.010575,0.010107,0.00936,0.008653,0.007914,0.007277,0.006836,0.00652,0.006163,0.005796,0.005425,0.005037,0.00464,0.004261,0.0039,0.003533,0.003155,0.002776,0.002383,0.002071,0.00181,0.001488,0.001108,0.000839,0.000717,0.000597,0.000445,0.000263,0.00015,0.000227
United States of America (the),189,US,329064917,0.3406,0.011949,0.011911,0.011911,0.011943,0.011861,0.012021,0.012181,0.012336,0.012483,0.012632,0.01279,0.01289,0.012901,0.012859,0.012826,0.01279,0.012796,0.012874,0.013002,0.013116,0.013211,0.013363,0.013598,0.013875,0.014134,0.014398,0.014551,0.014534,0.014401,0.014269,0.014118,0.013956,0.0138,0.013645,0.013474,0.013296,0.013113,0.012928,0.012747,0.012574,0.012406,0.012278,0.012208,0.012181,0.012165,0.012164,0.012184,0.012223,0.01228,0.012342,0.0124,0.012499,0.012657,0.012844,0.013011,0.013167,0.013258,0.013252,0.01317,0.01307,0.012948,0.012756,0.012478,0.012136,0.011765,0.011353,0.010949,0.010577,0.010216,0.00983,0.009443,0.008983,0.008419,0.007792,0.007176,0.006552,0.005997,0.005554,0.005188,0.00482,0.004467,0.004125,0.003786,0.003455,0.003146,0.002853,0.002581,0.002332,0.002101,0.001872,0.001711,0.001528,0.00128,0.000973,0.00075,0.000646,0.000542,0.000412,0.000256,0.00016,0.000273
Uruguay,190,UY,3461731,0.1809,0.013638,0.013708,0.013744,0.013751,0.013856,0.013758,0.013665,0.013583,0.013516,0.013456,0.013394,0.013404,0.013519,0.013703,0.013885,0.014079,0.014249,0.014371,0.014458,0.014546,0.014617,0.014698,0.014802,0.014907,0.014988,0.015063,0.015044,0.014886,0.014636,0.014395,0.014161,0.013903,0.013622,0.01334,0.013056,0.012737,0.012598,0.012736,0.013041,0.013317,0.013612,0.013771,0.0137,0.013473,0.013275,0.013089,0.012847,0.01254,0.012199,0.011848,0.011463,0.011213,0.011179,0.011278,0.011348,0.011422,0.011428,0.011315,0.011117,0.01093,0.010745,0.010502,0.010187,0.009823,0.00945,0.009056,0.008698,0.008408,0.00816,0.007897,0.007634,0.007356,0.00705,0.006728,0.006412,0.0061,0.00579,0.005483,0.005181,0.004879,0.004575,0.004291,0.004037,0.0038,0.003566,0.003341,0.003095,0.002813,0.002511,0.0022,0.001948,0.001729,0.001459,0.00114,0.000906,0.000782,0.000664,0.000523,0.000361,0.000257,0.000588
Uzbekistan,191,UZ,32981715,0.5781,0.020856,0.020976,0.020973,0.020863,0.02047,0.020276,0.019996,0.019642,0.019228,0.018787,0.01835,0.017834,0.017215,0.016563,0.01595,0.015332,0.015008,0.015121,0.015536,0.015935,0.016345,0.016834,0.017391,0.017972,0.018547,0.019132,0.019504,0.019552,0.019364,0.019156,0.018909,0.018536,0.018025,0.017414,0.016766,0.016074,0.015413,0.014828,0.014299,0.013754,0.013197,0.012712,0.012328,0.012015,0.011717,0.011456,0.011163,0.010802,0.010411,0.010041,0.009656,0.009399,0.009339,0.009394,0.009422,0.009463,0.009368,0.009052,0.008587,0.008132,0.007656,0.00718,0.006726,0.006282,0.005824,0.005377,0.004873,0.00428,0.003648,0.003043,0.002436,0.001979,0.001751,0.001678,0.001604,0.001556,0.001509,0.001433,0.001341,0.001279,0.001242,0.001173,0.001047,0.000888,0.00074,0.000593,0.000473,0.000394,0.000345,0.000291,0.000252,0.000214,0.000167,0.000112,7.00E-05,5.10E-05,4.10E-05,2.90E-05,1.70E-05,9.00E-06,1.60E-05
Vanuatu,192,VU,299882,0.6243,0.029131,0.028274,0.027581,0.027031,0.02591,0.025937,0.025944,0.025904,0.0258,0.02568,0.02559,0.025167,0.024256,0.023042,0.021859,0.020638,0.019611,0.018921,0.018467,0.01798,0.01749,0.017133,0.01694,0.016853,0.016777,0.016717,0.01663,0.01649,0.016286,0.016106,0.01596,0.015606,0.014943,0.014092,0.013259,0.012375,0.011711,0.011408,0.011331,0.011221,0.011141,0.010944,0.010531,0.009987,0.00949,0.008984,0.00859,0.00838,0.008277,0.008157,0.00805,0.00786,0.00754,0.007129,0.006743,0.006356,0.005992,0.005682,0.005412,0.005129,0.004849,0.004572,0.004285,0.003992,0.003711,0.003438,0.003188,0.002968,0.002781,0.002598,0.002434,0.002248,0.002021,0.001781,0.001554,0.001321,0.001154,0.00109,0.001084,0.001077,0.001087,0.001044,0.000904,0.000707,0.000534,0.000357,0.00022,0.00015,0.000123,9.30E-05,7.00E-05,5.00E-05,3.70E-05,2.00E-05,1.30E-05,1.00E-05,7.00E-06,7.00E-06,0,0,0
Venezuela (Bolivarian Republic of),193,VE,28515829,0.5023,0.014708,0.016067,0.017159,0.018009,0.018891,0.019146,0.019284,0.019321,0.019274,0.019134,0.018895,0.018688,0.018575,0.018502,0.018381,0.018261,0.017992,0.0175,0.016879,0.016284,0.015671,0.015215,0.015015,0.014988,0.01494,0.014894,0.01489,0.014923,0.014974,0.01504,0.015132,0.015134,0.014989,0.014749,0.014517,0.014267,0.014051,0.013903,0.013795,0.013667,0.013543,0.013366,0.013107,0.012801,0.0125,0.012183,0.011932,0.011788,0.01171,0.011612,0.011513,0.011367,0.011144,0.010867,0.010589,0.010298,0.01,0.009703,0.0094,0.009083,0.008761,0.008396,0.007969,0.007505,0.007043,0.006574,0.006135,0.005748,0.005396,0.005043,0.004699,0.004363,0.004033,0.003712,0.003405,0.003112,0.002835,0.002579,0.00234,0.002114,0.0019,0.001702,0.00152,0.001353,0.001198,0.001055,0.000922,0.000798,0.000682,0.00057,0.000481,0.000412,0.000337,0.000257,0.0002,0.000171,0.000143,0.00011,7.20E-05,4.80E-05,9.50E-05
Viet Nam,194,VN,96462108,0.208,0.016578,0.016511,0.016414,0.01629,0.016011,0.015918,0.015789,0.015628,0.015439,0.01524,0.015048,0.014804,0.014488,0.014142,0.013837,0.01357,0.013389,0.013331,0.013384,0.01345,0.013483,0.013815,0.014583,0.015605,0.016586,0.017612,0.018302,0.018448,0.018225,0.018032,0.017797,0.017538,0.017306,0.017081,0.016795,0.016467,0.016136,0.015817,0.015508,0.015186,0.014847,0.014558,0.014349,0.014187,0.014019,0.013859,0.013661,0.013395,0.013087,0.012785,0.01247,0.012185,0.011951,0.011744,0.011515,0.011271,0.010998,0.010683,0.010331,0.009966,0.00959,0.009157,0.00865,0.008089,0.007531,0.006983,0.006398,0.005764,0.005116,0.004485,0.003856,0.003354,0.003044,0.002868,0.0027,0.002559,0.002433,0.002304,0.002176,0.002075,0.001993,0.00191,0.001817,0.001716,0.001623,0.00154,0.001431,0.001281,0.001108,0.000928,0.000765,0.000659,0.000552,0.000441,0.000364,0.00032,0.000272,0.000215,0.000148,0.000104,0.000236
Virgin Islands (U.S.),195,VI,104579,0.4129,0.01069,0.011274,0.0118,0.012259,0.012612,0.012976,0.013272,0.013521,0.013703,0.013856,0.01398,0.013989,0.013865,0.013664,0.013444,0.013186,0.012985,0.012871,0.012823,0.012718,0.012584,0.012507,0.012507,0.012555,0.012593,0.012689,0.012498,0.011848,0.01093,0.010079,0.009199,0.008635,0.008606,0.008931,0.009208,0.009543,0.009839,0.009992,0.010079,0.010231,0.010423,0.010643,0.010872,0.011121,0.01136,0.011608,0.011895,0.012259,0.012651,0.013033,0.013416,0.013722,0.013884,0.013961,0.014018,0.014037,0.014095,0.014219,0.014381,0.014506,0.01463,0.014592,0.014276,0.013798,0.013311,0.012746,0.012393,0.012393,0.012603,0.012727,0.012832,0.012708,0.012182,0.011408,0.010643,0.009878,0.009055,0.008195,0.007315,0.006426,0.005517,0.004724,0.004102,0.003605,0.003127,0.002677,0.002276,0.001912,0.001578,0.001262,0.001023,0.000861,0.000688,0.000497,0.000373,0.000316,0.000258,0.000191,0.000105,5.70E-05,9.60E-05
Western Sahara,196,EH,582458,0.4129,0.018482,0.019104,0.019493,0.019679,0.01991,0.019596,0.019212,0.018776,0.01831,0.017812,0.017275,0.016863,0.016659,0.0166,0.016544,0.016521,0.016516,0.016511,0.016521,0.016569,0.016624,0.016784,0.017086,0.017473,0.017845,0.018219,0.01853,0.01874,0.018865,0.018973,0.019059,0.019057,0.018949,0.018753,0.018518,0.018238,0.017912,0.017543,0.017134,0.016691,0.016221,0.015704,0.015136,0.014533,0.013922,0.013295,0.012691,0.01213,0.011596,0.011065,0.01054,0.010033,0.009556,0.009103,0.008656,0.008208,0.007805,0.007467,0.007164,0.006862,0.006579,0.006227,0.005764,0.005233,0.004723,0.004225,0.003744,0.003295,0.002876,0.002467,0.002069,0.001736,0.001497,0.001324,0.001167,0.00103,0.000915,0.000809,0.000711,0.000635,0.000579,0.000518,0.000448,0.000371,0.000306,0.000247,0.000197,0.00016,0.000129,0.0001,7.90E-05,6.40E-05,4.60E-05,3.10E-05,2.10E-05,1.50E-05,1.20E-05,9.00E-06,3.00E-06,2.00E-06,2.00E-06
Yemen,197,YE,29161922,0.9865,0.028268,0.028276,0.028181,0.027994,0.02783,0.027425,0.026975,0.026491,0.025979,0.025444,0.024886,0.024347,0.023848,0.023378,0.022911,0.022457,0.022012,0.021575,0.021154,0.020734,0.020283,0.019969,0.019864,0.019872,0.019846,0.019837,0.019619,0.01907,0.018302,0.01755,0.016775,0.016006,0.015284,0.014593,0.013874,0.013141,0.012436,0.011776,0.01115,0.010537,0.009945,0.009371,0.008814,0.008278,0.007771,0.007289,0.006854,0.006477,0.006148,0.005839,0.005547,0.005302,0.005109,0.004954,0.004812,0.004689,0.004546,0.00436,0.004148,0.003949,0.003757,0.003562,0.003366,0.003169,0.002974,0.002777,0.002596,0.00244,0.002299,0.002161,0.002029,0.001885,0.001719,0.00154,0.001371,0.001205,0.001056,0.000932,0.000826,0.000724,0.000629,0.000541,0.000459,0.000384,0.000317,0.000256,0.000205,0.000163,0.00013,9.90E-05,7.60E-05,6.10E-05,4.60E-05,3.10E-05,2.00E-05,1.60E-05,1.20E-05,9.00E-06,5.00E-06,2.00E-06,3.00E-06
Zambia,198,ZM,17861034,0.8767,0.033216,0.032892,0.032512,0.032081,0.031747,0.031142,0.030521,0.029885,0.029237,0.028571,0.027883,0.027206,0.026556,0.025914,0.02526,0.024611,0.02389,0.023058,0.022159,0.021276,0.020392,0.019554,0.018794,0.018092,0.017395,0.01671,0.016068,0.015481,0.014935,0.014409,0.013905,0.013417,0.012941,0.012476,0.012025,0.011584,0.011158,0.010749,0.010348,0.009954,0.009572,0.00916,0.008701,0.008213,0.00774,0.007277,0.006827,0.006397,0.005988,0.005588,0.005195,0.004852,0.004578,0.004352,0.004136,0.003938,0.003737,0.00352,0.003295,0.003087,0.002891,0.002704,0.002529,0.002362,0.002203,0.002049,0.001907,0.001776,0.001655,0.00154,0.001432,0.001324,0.001214,0.001104,0.000999,0.0009,0.000806,0.000718,0.000636,0.000558,0.000485,0.000417,0.000353,0.000295,0.000241,0.000192,0.00015,0.000116,8.90E-05,6.20E-05,4.30E-05,3.20E-05,2.30E-05,1.40E-05,7.00E-06,5.00E-06,4.00E-06,3.00E-06,1.00E-06,0,0
Zimbabwe,199,ZW,14645473,0.7603,0.026568,0.028316,0.029565,0.030365,0.031171,0.030929,0.030472,0.029838,0.029063,0.02815,0.027102,0.026128,0.025337,0.024659,0.023918,0.023141,0.022406,0.021735,0.021102,0.020485,0.019907,0.019259,0.018493,0.017669,0.016881,0.016091,0.015454,0.015054,0.014807,0.014554,0.014328,0.01406,0.013699,0.01328,0.012882,0.012477,0.012099,0.01177,0.01146,0.011138,0.010834,0.01041,0.009805,0.009092,0.008402,0.007705,0.007104,0.006661,0.006328,0.00599,0.005666,0.005374,0.005111,0.004874,0.00466,0.004469,0.00428,0.00408,0.003877,0.003686,0.0035,0.003331,0.003183,0.003047,0.002917,0.0028,0.002649,0.002441,0.002203,0.001976,0.001743,0.001565,0.001475,0.001439,0.001398,0.001368,0.001308,0.001194,0.001046,0.000913,0.000784,0.000667,0.00057,0.000488,0.000407,0.00033,0.000263,0.000208,0.000164,0.00012,8.70E-05,6.80E-05,4.90E-05,3.10E-05,1.80E-05,1.20E-05,9.00E-06,7.00E-06,3.00E-06,1.00E-06,1.00E-06
